ST_NUM,ST_NAME,CITY,ZIP_CODE,TOTAL_VALUE,Year,long,lat
197.0,St Botolph ST,BOSTON,2115,0,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,709300,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,660700,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,623100,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,864500,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,911400,1/1/2023,-71.083677,42.3427726
197.0,St Botolph ST,BOSTON,2115,1179700,1/1/2023,-71.083677,42.3427726
199.0,St Botolph ST,BOSTON,2115,4798600,1/1/2023,-71.083772,42.342762
15.0,ST GERMAIN ST,BOSTON,2115,1694800,1/1/2023,-71.0863842,42.3457113
17.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0862913,42.34569550000001
19.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08601279999999,42.3456479
21.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0861408,42.3456682
23.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08606619999999,42.3456575
25.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0859931,42.3456474
27.0,ST GERMAIN ST,BOSTON,2115,1548100,1/1/2023,-71.0859199,42.3456321
29.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0858271,42.3456534
31.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.085769,42.3456156
33.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0856878,42.3455925
35.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0855949,42.3455767
37.0,ST GERMAIN ST,BOSTON,2115,1436257,1/1/2023,-71.0855021,42.345598
39.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0854441,42.3455602
41.0,ST GERMAIN ST,BOSTON,2115,1435096,1/1/2023,-71.0853628,42.3455371
43.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08527,42.3455584
45.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08521189999999,42.3455392
47.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08508429999999,42.3455267
49.0,ST GERMAIN ST,BOSTON,2115,1734800,1/1/2023,-71.0850109,42.3455061
51.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08499139999999,42.3455108
53.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0849102,42.3454877
55.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0848405,42.3454758
57.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0847593,42.3454712
59.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0846262,42.3454683
61.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0845916,42.3455108
63.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.08453879999999,42.34544289999999
65.0,ST GERMAIN ST,BOSTON,2115,1276157,1/1/2023,-71.0844807,42.3454237
67.0,ST GERMAIN ST,BOSTON,2115,4144030,1/1/2023,-71.0842718,42.3453695
,Dalton ST,BOSTON,2115,0,1/1/2023,-71.0931667,42.3592647
60.0,ST GERMAIN ST,BOSTON,2115,1715852,1/1/2023,-71.0847361,42.34574569999999
58.0,ST GERMAIN ST,BOSTON,2115,1711210,1/1/2023,-71.0847379,42.3457395
56.0,ST GERMAIN ST,BOSTON,2115,1382890,1/1/2023,-71.08485209999999,42.3457098
54.0,ST GERMAIN ST,BOSTON,2115,1395651,1/1/2023,-71.0849102,42.3457476
52.0,ST GERMAIN ST,BOSTON,2115,1434500,1/1/2023,-71.08499139999999,42.3457336
50.0,ST GERMAIN ST,BOSTON,2115,1533000,1/1/2023,-71.0850495,42.3457714
48.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0851307,42.3457945
46.0,ST GERMAIN ST,BOSTON,2115,1679000,1/1/2023,-71.08521189999999,42.3457991
44.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08527,42.3458183
42.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08535119999999,42.3458228
40.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0854092,42.345842
38.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0855021,42.3458207
36.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0855833,42.3458439
34.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0856414,42.3458445
32.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0856994,42.3458822
30.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08578059999999,42.3459054
28.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0858619,42.34591
26.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0859199,42.3459291
24.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08601279999999,42.3459078
22.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0860719,42.3459352
20.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.086152,42.34593160000001
18.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0862101,42.3459693
16.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0862913,42.3459554
14.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.08637259999999,42.3459785
12.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0864306,42.3459791
10.0,ST GERMAIN ST,BOSTON,2115,1392171,1/1/2023,-71.0865118,42.34600229999999
8.0,ST GERMAIN ST,BOSTON,2115,1334164,1/1/2023,-71.0865815,42.3460141
